route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
10,13412,05820134122161740,Is Guadazzonis (Ospedale),Is Guadazzonis (Ospedale),0,,10A91X582,,
8,13453,05820134532157901,Policlinico Universitario,Policlinico Universitario,0,,08A21X582,,
8,13453,05820134532155764,Matteotti,Matteotti,1,,08R26X582,,
MS,13420,05820134202164328,_,_,1,,0MSR11X582,,
UEX,13435,05820134352156545,Policlinico Universitario,Policlinico Universitario,0,,U_EA02X582,,
30,13401,05820134012165630,Brigata Sassari (Banca),Brigata Sassari (Banca),0,,30A31X582,,
30R,13429,05820134292165494,Dante,Dante,0,,30RA11X582,,
QEX,13412,05820134122165890,Brigata Sassari,Brigata Sassari,0,,QEXA11X582,,
QEX,13412,05820134122165826,Brigata Sassari,Brigata Sassari,0,,QEXA11X582,,
6,13398,05820133982165465,_,_,1,,06R31X582,,
6,13453,05820134532165281,_,_,1,,06R31X582,,
30,13401,05820134012165665,Brigata Sassari (Banca),Brigata Sassari (Banca),0,,30A31X582,,
QEX,13460,05820134602165756,Brigata Sassari,Brigata Sassari,0,,QEXA11X582,,
31R,13397,05820133972165558,Brigata Sassari,Brigata Sassari,0,,31RA11X582,,
1,13398,05820133982157053,Ospedale Brotzu (capolinea 1) ,Ospedale Brotzu (capolinea 1) ,1,,01R52X582,,
1,13415,05820134152159003,Flavio Gioia (fronte scuola),Flavio Gioia (fronte scuola),0,,01A11X582,,
41,13450,05820134502161195,Brigata Sassari (CTM Point),Brigata Sassari (CTM Point),0,,41A01X582,,
7,13399,05820133992162693,Yenne (fronte via Azuni),Yenne (fronte via Azuni),0,,07A52X582,,
15,13429,05820134292163015,Fosse Ardeatine (fronte giardini ex Vetreria),Fosse Ardeatine (fronte giardini ex Vetreria),0,,15A11X582,,
29,13449,05820134492156404,XXVIII Febbraio,XXVIII Febbraio,0,,29A36X582,,
PF,13432,05820134322155580,Matteotti (Fronte Stazione ARST),Matteotti (Fronte Stazione ARST),1,,60FR51X582,,
1,13415,05820134152162459,Flavio Gioia (fronte scuola),Flavio Gioia (fronte scuola),0,,01A11X582,,
8,13389,05820133892156626,Matteotti (fronte stazione FS),Matteotti (fronte stazione FS),1,,08R03X582,,
1,13389,05820133892163808,Ospedale Brotzu (capolinea 1) ,Ospedale Brotzu (capolinea 1) ,1,,01R53X582,,
3,13398,05820133982160131,Abruzzi (cimitero S. Michele),Abruzzi (cimitero S. Michele),0,,03A11X582,,
5-11,13439,05820134392164525,Calamosca,Calamosca,0,,511A61X582,,
8,13453,05820134532155767,Matteotti,Matteotti,1,,08R26X582,,
9,13465,05820134652164964,Roma (ang. via Sassari),Roma (ang. via Sassari),0,,09A81X582,,
QEX,13412,05820134122161087,Matteotti,Matteotti,1,,QEXR01X582,,
19,13451,05820134512156262,Gobetti (Santa Lucia),Gobetti (Santa Lucia),1,,19R31X582,,
1,13400,05820134002159093,Ospedale Brotzu (capolinea 1) ,Ospedale Brotzu (capolinea 1) ,1,,01R52X582,,
41,13450,05820134502161186,Brigata Sassari (CTM Point),Brigata Sassari (CTM Point),0,,41A01X582,,
13,13383,05820133832161229,_,_,1,,13R21X582,,
M,13439,05820134392162928,Matteotti,Matteotti,1,,00MR21X582,,
1,13389,05820133892163841,Ospedale Brotzu (capolinea 1) ,Ospedale Brotzu (capolinea 1) ,1,,01R52X582,,
29,13449,05820134492156419,Policlinico Universitario,Policlinico Universitario,0,,29A01X582,,
1Q,13441,05820134412162035,Ninfee (Terramala),Ninfee (Terramala),0,,01QA03X582,,
29S,13388,05820133882164309,Policlinico Universitario,Policlinico Universitario,0,,29SA04X582,,
1,13400,05820134002159101,Flavio Gioia (fronte scuola),Flavio Gioia (fronte scuola),0,,01A11X582,,
10,13412,05820134122163588,Sant'Ignazio da Laconi (lato civico n.74),Sant'Ignazio da Laconi (lato civico n.74),1,,10R91X582,,
10,13410,05820134102160894,Is Guadazzonis (Ospedale),Is Guadazzonis (Ospedale),0,,10A91X582,,
M,13453,05820134532162567,Matteotti,Matteotti,1,,00MR21X582,,
1,13389,05820133892163706,Ospedale Brotzu (capolinea 1) ,Ospedale Brotzu (capolinea 1) ,1,,01R52X582,,
3,13389,05820133892158646,Abruzzi (cimitero S. Michele),Abruzzi (cimitero S. Michele),0,,03A11X582,,
PF,13396,05820133962159509,Matteotti (Fronte Stazione ARST),Matteotti (Fronte Stazione ARST),1,,60FR51X582,,
9,13452,05820134522164718,Roma (ang. via Sassari),Roma (ang. via Sassari),0,,09A81X582,,
M,13455,05820134552159610,Gottardo,Gottardo,0,,00MA21X582,,
1,13415,05820134152162482,Flavio Gioia (fronte scuola),Flavio Gioia (fronte scuola),0,,01A11X582,,
1,13415,05820134152159051,Ospedale Brotzu (capolinea 1) ,Ospedale Brotzu (capolinea 1) ,1,,01R52X582,,
M,13455,05820134552162143,Gottardo,Gottardo,0,,00MA21X582,,
3,13453,05820134532157758,Del Sole (Capolinea 3),Del Sole (Capolinea 3),1,,03R31X582,,
1,13400,05820134002155411,Ospedale Brotzu (capolinea 1) ,Ospedale Brotzu (capolinea 1) ,1,,01R52X582,,
15,13384,05820133842158510,Fosse Ardeatine (fronte giardini ex Vetreria),Fosse Ardeatine (fronte giardini ex Vetreria),0,,15A12X582,,
29,13465,05820134652161783,Policlinico,Policlinico,0,,29A35X582,,
QEX,13460,05820134602163151,Matteotti,Matteotti,1,,QEXR01X582,,
1,13400,05820134002159145,Ospedale Brotzu (capolinea 1) ,Ospedale Brotzu (capolinea 1) ,1,,01R52X582,,
30R,13429,05820134292159202,Matteotti (capolinea 30 - 31),Matteotti (capolinea 30 - 31),1,,30RR1X582,,
1,13415,05820134152162402,Ospedale Brotzu (capolinea 1) ,Ospedale Brotzu (capolinea 1) ,1,,01R53X582,,
9,13452,05820134522164797,Roma (ang. via Sassari),Roma (ang. via Sassari),0,,09A82X582,,
9,13465,05820134652164984,Roma (ang. via Sassari),Roma (ang. via Sassari),0,,09A81X582,,
30,13401,05820134012157949,_,_,1,,30R23X582,,
QEX,13412,05820134122161045,Matteotti,Matteotti,1,,QEXR01X582,,
1,13389,05820133892163832,Ospedale Brotzu (capolinea 1) ,Ospedale Brotzu (capolinea 1) ,1,,01R52X582,,
PF,13432,05820134322155562,Flumini ,Flumini ,0,,60FA01X582,,
8,13389,05820133892156575,Policlinico Universitario,Policlinico Universitario,0,,08A21X582,,
30S,13404,05820134042162029,Matteotti (capolinea l. 30 - 31),Matteotti (capolinea l. 30 - 31),1,,30SR01X582,,
1,13389,05820133892163697,Ospedale Brotzu (capolinea 1) ,Ospedale Brotzu (capolinea 1) ,1,,01R52X582,,
UEX,13435,05820134352156512,Policlinico Universitario,Policlinico Universitario,0,,U_EA02X582,,
M,13453,05820134532162624,Gottardo,Gottardo,0,,00MA21X582,,
1,13415,05820134152162399,Ospedale Brotzu (capolinea 1) ,Ospedale Brotzu (capolinea 1) ,1,,01R52X582,,
20,13433,05820134332158052,Piero della Francesca (fronte Centro Commerciale),Piero della Francesca (fronte Centro Commerciale),1,,20R31X582,,
M,13453,05820134532162596,Matteotti,Matteotti,1,,00MR21X582,,
41,13450,05820134502161173,Brigata Sassari (CTM Point),Brigata Sassari (CTM Point),0,,41A01X582,,
41,13450,05820134502161166,Brigata Sassari (CTM Point),Brigata Sassari (CTM Point),0,,41A01X582,,
19S,13420,05820134202164327,Cabras (Scano),Cabras (Scano),0,,19SA11X582,,
1,13389,05820133892163822,Flavio Gioia (fronte scuola),Flavio Gioia (fronte scuola),0,,01A11X582,,
1Q,13441,05820134412162061,Brigata Sassari (CTM Point),Brigata Sassari (CTM Point),1,,01QR03X582,,
30,13401,05820134012158338,Matteotti (capolinea 30 - 31),Matteotti (capolinea 30 - 31),1,,30R21X582,,
41,13412,05820134122163472,Brigata Sassari (CTM Point),Brigata Sassari (CTM Point),0,,41A01X582,,
QEX,13460,05820134602156865,San Benedetto,San Benedetto,1,,QEXR03X582,,
3,13389,05820133892158657,Del Sole (Capolinea 3),Del Sole (Capolinea 3),1,,03R31X582,,
19,13451,05820134512156268,IV Novembre,IV Novembre,0,,19A31X582,,
PF,13396,05820133962159506,Matteotti (Fronte Stazione ARST),Matteotti (Fronte Stazione ARST),1,,60FR51X582,,
6,13389,05820133892165428,_,_,1,,06R32X582,,
QSA,13384,05820133842163343,IV Novembre,IV Novembre,0,,50AA12X582,,
3,13398,05820133982159799,Del Sole (Capolinea 3),Del Sole (Capolinea 3),1,,03R31X582,,
UEX,13435,05820134352156475,Abruzzi (ang. via Campeda),Abruzzi (ang. via Campeda),1,,U_ER02X582,,
M,13453,05820134532162557,Matteotti,Matteotti,1,,00MR21X582,,
QEX,13460,05820134602165792,Dante,Dante,0,,QEXA12X582,,
30,13401,05820134012165635,Brigata Sassari (Banca),Brigata Sassari (Banca),0,,30A31X582,,
40,13403,05820134032162782,Brigata Sassari (CTM Point),Brigata Sassari (CTM Point),0,,40A02X582,,
QEX,13412,05820134122165907,Brigata Sassari,Brigata Sassari,0,,QEXA11X582,,
UEX,13414,05820134142162676,Abruzzi (ang. via Campeda),Abruzzi (ang. via Campeda),1,,U_ER02X582,,
13,13385,05820133852164424,_,_,1,,13R21X582,,
3,13453,05820134532157745,Abruzzi (cimitero S. Michele),Abruzzi (cimitero S. Michele),0,,03A11X582,,
9,13452,05820134522164875,Stazione Decimomannu,Stazione Decimomannu,1,,09R91X582,,
5S,13463,05820134632165142,_,_,0,,05SA11X582,,
6,13389,05820133892161451,Andorra,Andorra,0,,06A11X582,,
17,13448,05820134482161826,Gallus (fronte Torre),Gallus (fronte Torre),0,,17A21X582,,
PF,13432,05820134322161868,Matteotti (Fronte Stazione ARST),Matteotti (Fronte Stazione ARST),1,,60FR51X582,,
29,13449,05820134492164050,Policlinico Universitario,Policlinico Universitario,0,,29A01X582,,
5-11,13439,05820134392164555,Calamosca,Calamosca,0,,511A61X582,,
5,13384,05820133842164462,Vergine di Lluc (capolinea 5),Vergine di Lluc (capolinea 5),0,,05A61X582,,
41,13458,05820134582162353,Brigata Sassari (CTM Point),Brigata Sassari (CTM Point),0,,41A01X582,,
6,13389,05820133892161430,Andorra,Andorra,0,,06A11X582,,
9,13465,05820134652165003,Roma (ang. via Sassari),Roma (ang. via Sassari),0,,09A82X582,,
5-11,13439,05820134392164571,Calamosca,Calamosca,0,,511A61X582,,
5,13384,05820133842164432,Vergine di Lluc (capolinea 5),Vergine di Lluc (capolinea 5),0,,05A61X582,,
8,13453,05820134532155762,Policlinico Universitario,Policlinico Universitario,0,,08A24X582,,
10,13412,05820134122163530,Is Guadazzonis (Ospedale),Is Guadazzonis (Ospedale),0,,10A91X582,,
M,13453,05820134532160281,Matteotti,Matteotti,1,,00MR21X582,,
GSS,13440,05820134402157108,Sassari,Sassari,0,,GSSA61X582,,
10,13410,05820134102160820,Sant'Ignazio da Laconi (lato civico n.74),Sant'Ignazio da Laconi (lato civico n.74),1,,10R91X582,,
QSA,13384,05820133842163352,Cittadella Universitaria,Cittadella Universitaria,1,,50AR01X582,,
8,13453,05820134532157884,Policlinico Universitario,Policlinico Universitario,0,,08A21X582,,
M,13453,05820134532162658,Ciusa,Ciusa,1,,00MR23X582,,
QSA,13439,05820134392162954,4 Novembre (fronte via Fiume) ,4 Novembre (fronte via Fiume) ,0,,50AA04X582,,
9,13452,05820134522164852,Stazione Decimomannu,Stazione Decimomannu,1,,09R91X582,,
PQ,13382,05820133822159848,4 Novembre (ang. via Amsicora) ,4 Novembre (ang. via Amsicora) ,0,,60QA21X582,,
M,13455,05820134552159737,Ciusa (Provincia),Ciusa (Provincia),0,,00MA13X582,,
3,13453,05820134532157196,Del Sole (Capolinea 3),Del Sole (Capolinea 3),1,,03R31X582,,
M,13439,05820134392162921,Gottardo,Gottardo,0,,00MA21X582,,
M,13453,05820134532162550,Gottardo,Gottardo,0,,00MA21X582,,
9,13465,05820134652164999,Roma (ang. via Sassari),Roma (ang. via Sassari),0,,09A82X582,,
1,13400,05820134002155515,Flavio Gioia (fronte scuola),Flavio Gioia (fronte scuola),0,,01A11X582,,
19,13451,05820134512156306,Gobetti (Santa Lucia),Gobetti (Santa Lucia),1,,19R31X582,,
9,13452,05820134522164719,Roma (ang. via Sassari),Roma (ang. via Sassari),0,,09A81X582,,
8,13453,05820134532157826,Matteotti,Matteotti,1,,08R26X582,,
8,13453,05820134532157863,Policlinico Universitario,Policlinico Universitario,0,,08A21X582,,
3,13389,05820133892158617,Del Sole (Capolinea 3),Del Sole (Capolinea 3),1,,03R31X582,,
M,13453,05820134532156778,Gottardo,Gottardo,0,,00MA21X582,,
6,13389,05820133892165945,_,_,1,,06R31X582,,
UEX,13435,05820134352156466,Abruzzi (ang. via Campeda),Abruzzi (ang. via Campeda),1,,U_ER02X582,,
QSA,13384,05820133842163378,4 Novembre (fronte via Fiume),4 Novembre (fronte via Fiume),0,,50AA05X582,,
1,13415,05820134152162375,Flavio Gioia (fronte scuola),Flavio Gioia (fronte scuola),0,,01A11X582,,
15,13384,05820133842158460,Fosse Ardeatine (fronte giardini ex Vetreria),Fosse Ardeatine (fronte giardini ex Vetreria),0,,15A11X582,,
M,13455,05820134552159707,Gottardo,Gottardo,0,,00MA21X582,,
15,13384,05820133842158507,Fosse Ardeatine (fronte giardini ex Vetreria),Fosse Ardeatine (fronte giardini ex Vetreria),0,,15A11X582,,
1,13415,05820134152158993,Ospedale Brotzu (capolinea 1) ,Ospedale Brotzu (capolinea 1) ,1,,01R52X582,,
7,13399,05820133992162696,Yenne (fronte via Azuni),Yenne (fronte via Azuni),0,,07A52X582,,
8,13453,05820134532155780,Policlinico Universitario,Policlinico Universitario,0,,08A21X582,,
5,13384,05820133842156097,Cinquini (parco San Michele),Cinquini (parco San Michele),1,,05R51X582,,
8A,13439,05820134392158915,Policlinico Universitario,Policlinico Universitario,0,,08AA54X582,,
3,13389,05820133892158654,Del Sole (Capolinea 3),Del Sole (Capolinea 3),1,,03R31X582,,
1,13415,05820134152158998,Ospedale Brotzu (capolinea 1) ,Ospedale Brotzu (capolinea 1) ,1,,01R52X582,,
8,13453,05820134532157898,Policlinico Universitario,Policlinico Universitario,0,,08A21X582,,
16,13430,05820134302156562,M.C.T.C.,M.C.T.C.,1,,16R11X582,,
41,13407,05820134072157638,Brigata Sassari (CTM Point),Brigata Sassari (CTM Point),0,,41A02X582,,
M,13453,05820134532160300,Matteotti,Matteotti,1,,00MR21X582,,
M,13455,05820134552162151,Matteotti,Matteotti,1,,00MR21X582,,
1,13400,05820134002155445,Flavio Gioia (fronte scuola),Flavio Gioia (fronte scuola),0,,01A11X582,,
M,13455,05820134552159700,Gottardo,Gottardo,0,,00MA21X582,,
19,13422,05820134222160582,Gobetti (Santa Lucia),Gobetti (Santa Lucia),1,,19R31X582,,
M,13439,05820134392159364,Gottardo,Gottardo,0,,00MA21X582,,
1,13389,05820133892163753,Flavio Gioia (fronte scuola),Flavio Gioia (fronte scuola),0,,01A11X582,,
1,13415,05820134152158973,Ospedale Brotzu (capolinea 1) ,Ospedale Brotzu (capolinea 1) ,1,,01R52X582,,
3,13453,05820134532157744,Abruzzi (cimitero S. Michele),Abruzzi (cimitero S. Michele),0,,03A11X582,,
10,13410,05820134102160873,Is Guadazzonis (Ospedale),Is Guadazzonis (Ospedale),0,,10A91X582,,
15,13384,05820133842158466,Fosse Ardeatine (fronte giardini ex Vetreria),Fosse Ardeatine (fronte giardini ex Vetreria),0,,15A11X582,,
16,13436,05820134362157155,Giovanni XXIII (fronte via Alberti),Giovanni XXIII (fronte via Alberti),0,,16A11X582,,
1,13398,05820133982156891,Ospedale Brotzu (capolinea 1) ,Ospedale Brotzu (capolinea 1) ,1,,01R52X582,,
10,13412,05820134122163593,Is Guadazzonis (Ospedale),Is Guadazzonis (Ospedale),0,,10A91X582,,
PQ,13402,05820134022158439,4 Novembre (ang. via Amsicora) ,4 Novembre (ang. via Amsicora) ,0,,60QA21X582,,
40,13403,05820134032162818,Brigata Sassari (CTM Point),Brigata Sassari (CTM Point),0,,40A02X582,,
3,13389,05820133892158655,Del Sole (Capolinea 3),Del Sole (Capolinea 3),1,,03R31X582,,
M,13439,05820134392162849,Gottardo,Gottardo,0,,00MA21X582,,
3,13453,05820134532157782,Del Sole (Capolinea 3),Del Sole (Capolinea 3),1,,03R31X582,,
GSS,13440,05820134402157128,Porto Canale,Porto Canale,1,,GSSR41X582,,
M,13439,05820134392162897,Matteotti,Matteotti,1,,00MR21X582,,
8,13453,05820134532155782,Matteotti,Matteotti,1,,08R26X582,,
9,13452,05820134522164880,Stazione Decimomannu,Stazione Decimomannu,1,,09R91X582,,
M,13455,05820134552159717,Matteotti,Matteotti,1,,00MR21X582,,
1,13389,05820133892163828,Ospedale Brotzu (capolinea 1) ,Ospedale Brotzu (capolinea 1) ,1,,01R52X582,,
QEX,13412,05820134122161039,Matteotti,Matteotti,1,,QEXR01X582,,
8,13453,05820134532155797,Policlinico Universitario,Policlinico Universitario,0,,08A21X582,,
20,13433,05820134332158016,Piero della Francesca (fronte Centro Commerciale),Piero della Francesca (fronte Centro Commerciale),1,,20R31X582,,
M,13453,05820134532162616,Matteotti,Matteotti,1,,00MR21X582,,
M,13453,05820134532162558,Matteotti,Matteotti,1,,00MR21X582,,
1,13400,05820134002155538,Ospedale Brotzu (capolinea 1) ,Ospedale Brotzu (capolinea 1) ,1,,01R52X582,,
QEX,13412,05820134122163422,Matteotti,Matteotti,1,,QEXR01X582,,
3,13453,05820134532157756,Del Sole (Capolinea 3),Del Sole (Capolinea 3),1,,03R31X582,,
9,13452,05820134522164872,Stazione Decimomannu,Stazione Decimomannu,1,,09R91X582,,
41,13412,05820134122163499,Brigata Sassari (CTM Point),Brigata Sassari (CTM Point),0,,41A01X582,,
3,13389,05820133892158627,Abruzzi (cimitero S. Michele),Abruzzi (cimitero S. Michele),0,,03A11X582,,
29,13449,05820134492156445,San Benedetto (fronte Buon Pastore),San Benedetto (fronte Buon Pastore),1,,29R01X582,,
9,13452,05820134522164870,Stazione Decimomannu,Stazione Decimomannu,1,,09R91X582,,
M,13455,05820134552159656,Matteotti,Matteotti,1,,00MR21X582,,
9,13447,05820134472164609,Roma (ang. via Sassari),Roma (ang. via Sassari),0,,09A81X582,,
QSA,13439,05820134392162967,4 Novembre (fronte via Fiume) ,4 Novembre (fronte via Fiume) ,0,,50AA04X582,,
M,13453,05820134532160309,Gottardo,Gottardo,0,,00MA21X582,,
PF,13432,05820134322155586,Matteotti (Fronte Stazione ARST),Matteotti (Fronte Stazione ARST),1,,60FR51X582,,
1,13400,05820134002159158,Ospedale Brotzu (capolinea 1) ,Ospedale Brotzu (capolinea 1) ,1,,01R52X582,,
1,13400,05820134002155429,Ospedale Brotzu (capolinea 1) ,Ospedale Brotzu (capolinea 1) ,1,,01R52X582,,
15,13384,05820133842158496,Fosse Ardeatine (fronte giardini ex Vetreria),Fosse Ardeatine (fronte giardini ex Vetreria),0,,15A11X582,,
M,13439,05820134392159368,Gottardo,Gottardo,0,,00MA21X582,,
3,13389,05820133892158741,Del Sole (Capolinea 3),Del Sole (Capolinea 3),1,,03R31X582,,
3,13389,05820133892158752,Abruzzi (cimitero S. Michele),Abruzzi (cimitero S. Michele),0,,03A11X582,,
PF,13432,05820134322155558,Flumini ,Flumini ,0,,60FA01X582,,
PF,13432,05820134322155584,Matteotti (Fronte Stazione ARST),Matteotti (Fronte Stazione ARST),1,,60FR51X582,,
QS,13384,05820133842158158,Peretti (fronte uffici INPS),Peretti (fronte uffici INPS),0,,50A04X582,,
5-11,13439,05820134392159258,Cinquini (parco San Michele),Cinquini (parco San Michele),1,,511R2X582,,
41,13450,05820134502161196,Brigata Sassari (CTM Point),Brigata Sassari (CTM Point),0,,41A01X582,,
19S,13420,05820134202164326,Cabras (Scano),Cabras (Scano),0,,19SA11X582,,
5,13384,05820133842164427,Vergine di Lluc (capolinea 5),Vergine di Lluc (capolinea 5),0,,05A61X582,,
5,13384,05820133842164445,Vergine di Lluc (capolinea 5),Vergine di Lluc (capolinea 5),0,,05A61X582,,
UEX,13414,05820134142158105,Abruzzi (ang. via Campeda),Abruzzi (ang. via Campeda),1,,U_ER02X582,,
M,13439,05820134392162905,Matteotti,Matteotti,1,,00MR21X582,,
3,13398,05820133982160122,Abruzzi (cimitero S. Michele),Abruzzi (cimitero S. Michele),0,,03A11X582,,
5-11,13439,05820134392164570,Calamosca,Calamosca,0,,511A61X582,,
QSB,13384,05820133842163319,Peretti (fronte uffici INPS),Peretti (fronte uffici INPS),0,,50BA04X582,,
6,13389,05820133892165980,_,_,1,,06R31X582,,
6,13389,05820133892165947,_,_,1,,06R31X582,,
3,13453,05820134532157785,Abruzzi (cimitero S. Michele),Abruzzi (cimitero S. Michele),0,,03A11X582,,
10,13410,05820134102160831,Is Guadazzonis (Ospedale),Is Guadazzonis (Ospedale),0,,10A91X582,,
QEX,13460,05820134602163070,Matteotti,Matteotti,1,,QEXR01X582,,
20,13446,05820134462159375,Quirra (fronte mercato),Quirra (fronte mercato),0,,20A02X582,,
M,13455,05820134552159617,Gottardo,Gottardo,0,,00MA21X582,,
M,13455,05820134552159618,Gottardo,Gottardo,0,,00MA21X582,,
30R,13429,05820134292159985,Matteotti (capolinea 30 - 31),Matteotti (capolinea 30 - 31),1,,30RR1X582,,
20,13433,05820134332158003,Buoncammino (ang.  via Belvedere),Buoncammino (ang.  via Belvedere),0,,20A31X582,,
1,13389,05820133892163810,Flavio Gioia (fronte scuola),Flavio Gioia (fronte scuola),0,,01A11X582,,
1,13389,05820133892163850,Ospedale Brotzu (capolinea 1) ,Ospedale Brotzu (capolinea 1) ,1,,01R52X582,,
8,13453,05820134532161635,Policlinico Universitario,Policlinico Universitario,0,,08A21X582,,
31R,13397,05820133972165568,Brigata Sassari,Brigata Sassari,0,,31RA11X582,,
1,13400,05820134002155434,Flavio Gioia (fronte scuola),Flavio Gioia (fronte scuola),0,,01A11X582,,
5,13384,05820133842156125,Cinquini (parco San Michele),Cinquini (parco San Michele),1,,05R51X582,,
29,13449,05820134492156450,Giovanni XXIII (fronte via Alberti),Giovanni XXIII (fronte via Alberti),1,,29R15X582,,
6,13398,05820133982165467,_,_,1,,06R31X582,,
QEX,13412,05820134122165868,Brigata Sassari,Brigata Sassari,0,,QEXA11X582,,
QEX,13460,05820134602165675,Brigata Sassari,Brigata Sassari,0,,QEXA11X582,,
QEX,13460,05820134602165737,Brigata Sassari,Brigata Sassari,0,,QEXA11X582,,
30,13401,05820134012165641,Brigata Sassari (Banca),Brigata Sassari (Banca),0,,30A31X582,,
30,13401,05820134012165649,Brigata Sassari (Banca),Brigata Sassari (Banca),0,,30A31X582,,
30R,13429,05820134292165541,San Benedetto,San Benedetto,0,,30RA12X582,,
30R,13429,05820134292165540,Dante,Dante,0,,30RA11X582,,
GSS,13440,05820134402157113,Sassari,Sassari,0,,GSSA61X582,,
1,13398,05820133982157037,Flavio Gioia (fronte scuola),Flavio Gioia (fronte scuola),0,,01A11X582,,
